GEOGRAPHY_ID,SUB_DISTRICT,ULB_RLB_VILLAGE
28628,Farakka,Jadabpur Nimtala
28629,Kotulpur,Krishnanagar
28630,Raghunathpur - I,Ramkanali
28631,Pandua,Chandrahati
28632,Raina - I,Bokra
28633,Bishnupur - I,Raghudebpur
28634,Polba - Dadpur,Paschim Narayanpara
28635,Murarai - I,Dulandi
28636,Rajganj,Lalitabari
28637,Keshpur,Konan
28638,Bhatar,Chandai
28639,Suti - I,Chaksaiyadpur
28640,Ketugram - Ii,Nabagram
28641,Jaynagar - Ii,Gopalnagar
28642,Narayangarh,Ishab Pur
28643,Raiganj,Amar
28644,Ausgram - I,Aligram
28645,Ausgram - Ii,Rangakhila
28646,Ausgram - Ii,Bhiti
28647,Diamond Harbour - Ii,Khordnahala
28648,Dinhata - I,Panaguri
28649,Deshopran,Paschim Purushottampur
28650,Magrahat - Ii,Ratna
28651,Jhargram,Khalsiyali
28652,Gangajalghati,Kusthalia
28653,Rajnagar,Tabadumra
28654,Bhangar - I,Balipur
28655,Onda,Gogra
28656,Keshiary,Kulasini
28657,Jamalpur,Radhaballabbati
28658,Sabang,Singpur Fatechar
28659,Bhatar,Kulnagar
28660,Gazole,Bujruk Bandhail
28661,Debra,Trilochanpur
28662,Sitai,Jatiagara
28663,Dantan - I,Krishnapur
28664,Illambazar,Dakshin Sultanpur
28665,Tapan,Lakshminaryanpur
28666,Karimpur - Ii,Rautbati
28667,Saltora,Kamalhir
28668,Manbazar - I,Bisri
28669,Kharibari,Tari
28670,Berhampore,Nialish Para
28671,Bansihari,Dasul
28672,Burwan,Kapas Danga
28673,Diamond Harbour - Ii,Dakshin Simulbaria
28674,Gaighata,Kaya
28675,Kanksa,Rajkusum
28676,Jaynagar - I,Manik Nagar
28677,Murarai - I,Bhatra
28678,Narayangarh,Khankurda
28679,Chanchal - Ii,Madhaihat
28680,Bankura - Ii,Tilabedya
28681,Moyna,Payra Chak
28682,Tapan,Malancha
28683,Chanditala - I,Anantarampur
28684,Kotulpur,Gopalpur
28685,Narayangarh,Trikalpur
28686,Canning - Ii,Kaparpuri
28687,Bhagawanpur - Ii,Padmatamali
28688,Balagarh,Naricha
28689,Kushmundi,Ujil
28690,Raina - Ii,Serpur
28691,Kharagpur - Ii,Rautmani
28692,Sonamukhi,Manik Bazar
28693,Dubrajpur,Kuita
28694,Egra - Ii,Urijalkar Urf Taramridha
28695,Purbasthali - I,Rajapur
28696,Garbeta - Iii,Amdaula
28697,Habra - Ii,Koalipota
28698,Raninagar - Ii,Sitanagar Chainpara
28699,Onda,Baharamuri
28700,Kumarganj,Paikpara
28701,Chanditala - Ii,Danpatipur
28702,Singur,Dighaldanga
28703,Kolaghat,Khadinan
28704,Habra - Ii,Tarulia
28705,Kaliachak - I,Purba Krishnapur
28706,Sagardighi,Ghuguridanga
28707,Gorubathan,Nim Khasmahal
28708,Gangajalghati,Durlabhpur
28709,Kalna - Ii,Tala
28710,Kaliganj,Noachar
28711,Santuri,Kotaldih
28712,Dantan - I,Rajnagar
28713,Sonamukhi,Amshol
28714,Tamluk,Lohanda
28715,Tamluk,Udaypur
28716,Dinhata - Ii,Kismat Karala Pratham Khanda
28717,Baruipur,Purba Mallikpur
28718,Indus,Kunjapur
28719,Nanda Kumar,Bet Kalla
28720,Rajarhat,Bagu
28721,Goghat - Ii,Tilari
28722,Tufanganj - I,Chhat Rampur Pratham Khanda
28723,Hasnabad,Dholtukari
28724,Bagmundi,Dhanudi
28725,Manbazar - I,Kadma
28726,Bharatpur - Ii,Prasadpur
28727,Hasnabad,Kalutala
28728,Deshopran,Jagannathpur 3rd Part
28729,Chhatna,Jalhari
28730,Mathabhanga - I,Kher Bhander
28731,Egra - I,Bilchaulda
28732,Chandrakona - I,Ekbalpur
28733,Mayureswar - Ii,Chuatari
28734,Nandigram - I,Bhimkata
28735,Pandua,Kantagar
28736,Mathabhanga Ii,Agna
28737,Burdwan - I,Nabagram
28738,Memari - Ii,Baneswarpur
28739,Jamboni,Murakati
28740,Chakdah,Santra
28741,Tarakeswar,Rambati
28742,Khargram,Dunigram
28743,Gangarampur,Mirzzapur
28744,Manbazar - Ii,Chalka
28745,Garbeta - Ii,Kontore
28746,Narayangarh,Pithapura
28747,Rampurhat - I,Kabilpur
28748,Raghunathpur - Ii,Sundra Bandh
28749,Chandrakona - I,Paikpara
28750,Kharibari,Deburam
28751,Panskura,Dumdan
28752,Ghatal,Iswarpur
28753,Chandrakona - I,Sanpur
28754,Jaypur,Jamdigri
28755,Kumarganj,Jhikakuri
28756,Rajnagar,Gangapur
28757,Gangarampur,Hamzapur
28758,Arambag,Ajaypur
28759,Purbasthali - Ii,Bagachra
28760,Barjora,Sitarampur
28761,Hariharpara,Kumipur Patharghata
28762,Goghat - I,Birampur
28763,Ausgram - Ii,Premganja
28764,Potashpur - I,Chak Gopal
28765,Ranibundh,Hetia Pathar
28766,Mejhia,Kanshai
28767,Indpur,Golakpur
28768,Panskura,Ratulia
28769,Pandua,Kalishanda
28770,Bansihari,Chandipur
28771,Goghat - I,Gohalisanra
28772,Kharagpur - Ii,Arun
28773,Contai - Iii,Siuli Bar
28774,Pandua,Shrirambati
28775,Burwan,Karbelia
28776,Kaliganj,Mohanpur
28777,Cooch Behar - Ii,Kachubanbaran Khana
28778,Onda,Jamdoba
28779,Memari - Ii,Jaggeswar
28780,Suri - Ii,Dhananjoybati
28781,Jhalda - Ii,Jaharhatu
28782,Mathabhanga Ii,Kanibilkankanguri
28783,Chandrakona - I,Paramanandapur
28784,Sabang,Uttar Banshbani
28785,Tapan,Darpail
28786,Sainthia,Bangram
28787,Raghunathpur - Ii,Toldi
28788,Rampurhat - I,Siura
28789,Bagmundi,Barudi
28790,Rampurhat - Ii,Patna
28791,Bamangola,Gaur Nandanbati
28792,Harirampur,Jotgauri
28793,Barabani,Roshna
28794,Domkal,Char Jnagar
28795,Gaighata,Shyampur Shripur
28796,Habra - I,Basir Hati
28797,Chandrakona - I,Narayanpur
28798,Raipur,Jashpara
28799,Goalpokhar - Ii,Kumra
28800,Binpur - Ii,Bhandarpur
28801,Tapan,Chandhati
28802,Panskura,Balarampur
28803,Barjora,Murakata
28804,Purulia - Ii,Gopalpur
28805,Bankura - Ii,Kadmaghati
28806,Bundwan,Nanna
28807,Egra - I,Telami
28808,Potashpur - Ii,Kashipur
28809,Haroa,Mondalhat
28810,Onda,Birsinghapur
28811,Chhatna,Gurputa
28812,Keshpur,Madhya Piashala
28813,Beldanga - Ii,Saharbati
28814,Egra - I,Manika Dighi
28815,Sabang,Malparbatitaki
28816,Pingla,Rampura
28817,Arambag,Dharmapota
28818,Memari - I,Sahapur
28819,Rajarhat,Khamar
28820,Ghatal,Radhakantapur
28821,Mayureswar - I,Gayaspur
28822,Bankura - I,Manoharpur
28823,Manikchak,Bagdukra
28824,Gangarampur,Parbbatipur
28825,Manbazar - Ii,Jamunaband
28826,Deshopran,Kurkraul (P)
28827,Baruipur,Bejeorancha
28828,English Bazar,Jot Prithwi
28829,Itahar,Purba Nagua
28830,Chandipur,Burunda
28831,Onda,Kalyari
28832,Chandrakona - I,Mar
28833,Katwa - I,Sahapur
28834,Garbeta - Ii,Keshia
28835,Indus,Thakurni Pushkarini
28836,Hura,Chitra
28837,Kushmundi,Puinala
28838,Ranibundh,Kamarkuli
28839,Karandighi,Paschim Mahespur
28840,Debra,Chandanpur
28841,Kharagpur - I,Paljhari
28842,Kharagpur - Ii,Chaupanya
28843,Sonar Pur,Andharia
28844,Kushmundi,Besatipara
28845,Bishnupur - I,Majerdari
28846,Mayureswar - Ii,Ghushkara
28847,Raghunathpur - Ii,Lachhyara
28848,Khejuri - I,Mitra Chak
28849,Binpur - I,Rangua
28850,Midnapore,Kangalganj Patna
28851,Kandi,Mahadevbati
28852,Narayangarh,Chak Jati
28853,Haripal,Gopal Prosad
28854,Hemtabad,Kismatshimla
28855,Murarai - I,Sarduari
28856,Kalyani,Kata Belia
28857,Arambag,Teghari
28858,Bankura - Ii,Goalhati
28859,Polba - Dadpur,Aima Samsara
28860,Keshpur,Rola Pat
28861,Kushmundi,Sibrampur
28862,Santipur,Kutubpur
28863,Debra,Naraharipur
28864,Canning - Ii,Tambul Daha
28865,Karandighi,Bhandarbarigachi
28866,Nanda Kumar,Betalbasan
28867,Gopiballavpur - I,Madna Sol
28868,Arsha,Harada
28869,Salbani,Daha
28870,Indpur,Ramchandrapur
28871,Manbazar - I,Kelyardi
28872,Sainthia,Chandpur
28873,Daspur - Ii,Chak Dogachhia
28874,Chhatna,Bagdiha
28875,Dhaniakhali,Uttar Kotalpur
28876,Kharagpur - I,Hiradihi
28877,Bharatpur - I,Narayanpur
28878,Tarakeswar,Binodbati
28879,Diamond Harbour - Ii,Rekha
28880,Diamond Harbour - Ii,Singhalganja Abad
28881,Nandigram - I,Subhanichak
28882,Ausgram - Ii,Khorda Dwariapur
28883,Beldanga - Ii,Panchkatia
28884,Serampur Uttarpara,Basipota
28885,Manikchak,Uttar Dharampur
28886,Garbeta - Ii,Manikdipabara
28887,Puncha,Balakdi
28888,Matigara,Jhauguri
28889,Polba - Dadpur,Nagarpara
28890,Bhagawanpur - Ii,Purbbahari
28891,Narayangarh,Janardanpur
28892,Sainthia,Melanpur
28893,Mejhia,Dighalgram
28894,Barabazar,Muradih
28895,Nabagram,Karai
28896,Karimpur - I,Ramnagar
28897,Sabang,Nilhat
28898,Mathurapur - I,Rampur
28899,Kotulpur,Purba Narayanpur
28900,Cooch Behar - Ii,Haripur
28901,Kumarganj,Kuraha
28902,Balagarh,Pratappur
28903,Ratua - Ii,Kharbari Jhamuria
28904,Balurghat,Nunail
28905,Barabazar,Panjanbera
28906,Jaynagar - Ii,Kamalpur
28907,Midnapore,Narampur (P)
28908,Indpur,Gokulnagar
28909,Barabazar,Gosaidih
28910,Purulia - I,Tangida
28911,Jaypur,Sainda
28912,Kandi,Marura
28913,Memari - I,Mandaljana
28914,Dinhata - I,Satkura
28915,Pandua,Gazina Daspur
28916,Arambag,Shyamgram
28917,Habra - I,Simulpur
28918,Tapan,Garail
28919,Santipur,Kanakhola
28920,Memari - I,Kailashpur
28921,Ramnagar - I,Santeshwarpur
28922,Krishnagar - I,Goalpara
28923,Khoyrasol,Bhadulia
28924,Amdanga,Kundapara
28925,Magrahat - I,Chak Haturia
28926,Goghat - Ii,Bhurkunda
28927,Cooch Behar - Ii,Dodearpar
28928,Chakdah,Ghetu Gachhi
28929,Mathurapur - I,Khodadadpur
28930,Dubrajpur,Kukutia
28931,Kaliachak - I,Harugram Inlis
28932,Amdanga,Rampur
28933,Binpur - Ii,Harda
28934,Bhagawangola - I,Palasbati
28935,Rajganj,Mehendigachh
28936,Pingla,Mirupur
28937,Madarihat,Uttar Rangali Baznar
28938,Patrasayer,Belut
28939,Katwa - Ii,Ronda
28940,Haripal,Chautara
28941,Maynaguri,Paschim Bara Gharia
28942,Maynaguri,Ramsai
28943,Burdwan - I,Kanchannarar (P)
28944,Gazole,Chak Nagar
28945,Bishnupur - I,Abjakhali
28946,Chandipur,Saripur
28947,Harischandrapur - Ii,Arjuna
28948,Memari - I,Nishiragar
28949,Kaliachak - Iii,Bakhrabad
28950,Hilli,Lalpur
28951,Chakdah,Noada Durgapur
28952,Islampur,Maruagaon
28953,Keshpur,Dalang
28954,Samserganj,Ghoramara
28955,Kaliaganj,Tilgaon
28956,Sandeshkhali - I,Bara Sehara
28957,Itahar,Kotar
28958,Singur,Baharampur
28959,Rampurhat - I,Kusumba
28960,Raipur,Dharampur
28961,Ausgram - Ii,Bhatkunda
28962,Itahar,Ghera
28963,Manbazar - I,Damda
28964,Hemtabad,Kantor
28965,Daspur - Ii,Salya
28966,Goalpokhar - Ii,Birran
28967,Bamangola,Thinagar
28968,Bhagawanpur - Ii,Khanjadapur
28969,Jalpaiguri,Singimari Pratham Khanda
28970,Uluberia - I,Gudar
28971,Haldibari,Madhya Khasbas
28972,Nabadwip,Brahmanagar
28973,Raninagar - Ii,Sibnagar
28974,Labpur,Sitalgram
28975,Haripal,Jinpur
28976,Puncha,Chhirudi
28977,Hanskhali,Dahar Buinchha
28978,Tapan,Kasba
28979,Bhagawanpur - I,Ilashpur
28980,Purbasthali - Ii,Jajneswarpur
28981,Diamond Harbour - Ii,Mankhanda
28982,Bagda,Sagarpur
28983,Indpur,Uttarpairachali
28984,Mayureswar - I,Shibgram
28985,Moyna,Purba Dobandi
28986,Itahar,Dakshinal
28987,Gangarampur,Chalun
28988,Mathabhanga Ii,Atharakotha Kalpani
28989,Chandrakona - Ii,Radhaballabhpur
28990,Kumarganj,Mamudpur
28991,Garbeta - I,Uparjaba
28992,Amta - I,Chhota Mahara
28993,Karandighi,Bilaspur
28994,Tarakeswar,Aknapur
28995,Jamuria,Jote Janaki
28996,Contai - I,Majila Pur
28997,Coochbehar I,Silkhuri Bas
28998,Maynaguri,Chapgar
28999,Bansihari,Baragram
29000,Mandirbazar,Chaugharia (K)
29001,Maldah (Old),Khaihata (P)
29002,Barasat - I,Panshila
29003,Nanda Kumar,Dakshin Damodarpur
29004,Minakhan,Maliari
29005,Salanpur,Pithakiari
29006,Haroa,Haroa
29007,Debra,Debra
29008,Alipurduar - Ii,Dakshin Majid Khana
29009,Burdwan - I,Chhota Belun
29010,Kalna - I,Basatpur
29011,Barjora,Mandarbani
29012,Polba - Dadpur,Sitala
29013,Raina - I,Balagar
29014,Kaliachak - Iii,Chak Domai
29015,Ranaghat - Ii,Kumarshatpur (P)
29016,Jaypur,Muraliganja
29017,Deshopran,Chandberya
29018,Rajarhat,Jamalpara
29019,Jagatballavpur,Ichhapur
29020,Nanda Kumar,Guria
29021,Mangolkote,Jabagram
29022,Bhagawanpur - Ii,Pora Chingra
29023,Khejuri - I,Deulpota
29024,Jangipara,Gopalpur
29025,Onda,Dhabani
29026,Amta - I,Chakpota
29027,Rampurhat - Ii,Shrikrishnapur
29028,Para,Bhanuridi
29029,Arambag,Satmasa
29030,Jhalda - I,Birudi
29031,Chandipur,Batnan
29032,Bhangar - I,Amreswar
29033,Madarihat,Purba Khairbari
29034,Barrackpur - I,Ramchandrapur
29035,Burwan,Gopipur
29036,Kalchini,Satali Mandalpara
29037,Krishnagar - I,Joania
29038,Bishnupur - I,Dakshin Kazirhat
29039,Nabagram,Rainda
29040,Basirhat - I,Anantapur
29041,Patharpratima,Kamdebnagar
29042,Midnapore,Shiromani
29043,Balagarh,Dhak Chhara
29044,Murshidabad Jiaganj,Kumirdaha
29045,Haringhata,Mali Danga
29046,Khejuri - Ii,Sundarpur
29047,Jangipara,Kashipur
29048,Mal,Nipuchhapur
29049,Murarai - Ii,Karamji
29050,Indus,Adparakumrul
29051,Murarai - Ii,Habispur
29052,Burdwan - I,Kamnara
29053,Goalpokhar - I,Balichaur
29054,Basirhat - I,Shankchura
29055,Jaynagar - Ii,Jogigara
29056,Binpur - Ii,Bamandiha
29057,Barabazar,Ulda
29058,Domjur,Mahishgote
29059,Pursura,Harinakhali
29060,Ghatal,Shyamsundarpur
29061,Basirhat - Ii,Chaita
29062,Kalna - Ii,Pathar Ghata
29063,Salanpur,Namokesia (P)
29064,Panskura,Raybandh
29065,Purulia - Ii,Naudiha (P)
29066,Panskura,Simulhanda
29067,Debra,Chak Lalpur
29068,Nanoor,Mohanpur
29069,Jaypur,Simulairi
29070,Ratua - I,Balarampur
29071,Basirhat - Ii,Maminpur
29072,Basirhat - Ii,Maynali
29073,Khargram,Ninur
29074,Habra - Ii,Pabdara
29075,Balagarh,Kamalpur
29076,Deganga,Odhanpur
29077,Basirhat - Ii,Swarupnagar
29078,Gangarampur,Durgapur (P)
29079,Hilli,Binsira
29080,Potashpur - I,Purba Amarshi
29081,Mahisadal,Gajipur
29082,Goalpokhar - I,Singhadah
29083,Diamond Harbour - Ii,Nabasan
29084,Contai - Iii,Bhaja Chauli
29085,Harischandrapur - I,Isadpur
29086,Gangajalghati,Ranganathpur
29087,Nalhati - Ii,Katagaria
29088,Tarakeswar,Malpaharpur
29089,Purbasthali - Ii,Sajiara
29090,Phansidewa,Hetmuri
29091,Dantan - Ii,Sauri Urf.Kotbar
29092,Minakhan,Niruli
29093,Sonar Pur,Mukundapur
29094,Murshidabad Jiaganj,Haidarpur
29095,Bhatar,Palsana
29096,Kotulpur,Salukgere
29097,Magrahat - I,Bainch Beria
29098,Kalna - Ii,Shrirampur
29099,Canning - Ii,Ghikhali
29100,Itahar,Bhadrashila
29101,Mekliganj,Sarhati
29102,Bhagawangola - I,Bajipur
29103,Banarhat,Uttar Shalbari (D)
29104,Puncha,Bansa
29105,Arambag,Uttar Narayanpur
29106,Tapan,Salsama
29107,Goalpokhar - Ii,Gandal
29108,Baruipur,Teka
29109,Rampurhat - I,Kanduri
29110,Jaynagar - I,Belechandi
29111,Baruipur,Jelerhat
29112,Bansihari,Kail
29113,Kolaghat,Dakshin Jinanda
29114,Habra - Ii,Mena
29115,Kaliachak - Iii,Par Dakshin Baidyanathpur
29116,Indus,Dibakar Bati
29117,Jhalda - Ii,Mutukura
29118,Jamalpur,Khanpur
29119,Singur,Dhitara
29120,Uluberia - I,Malanchabere
29121,Panchla,Dakshin Panchla
29122,Cooch Behar - Ii,Angrakata
29123,Balagarh,Abdulpur
29124,Khandaghosh,Lodna
29125,Diamond Harbour - Ii,Pitambara
29126,Sonamukhi,Amghata
29127,Binpur - Ii,Patharchakri
29128,Debra,Got Gerya
29129,Raipur,Bankanali
29130,Jamboni,Bara Pindra
29131,Onda,Lauria
29132,Coochbehar I,Kanchiarkuthi
29133,Sankrail,Andhari
29134,Simlapal,Baniadoba
29135,Salbani,Kendasol
29136,Ranaghat - I,Uttar Haradhan
29137,Binpur - I,Dolkunda
29138,Haroa,Serpur
29139,Jhargram,Bhauda
29140,Narayangarh,Lengabhat
29141,Binpur - I,Ashanbani
29142,Jamboni,Kurarya
29143,Raipur,Nayapara
29144,Gopiballavpur - Ii,Dahi
29145,Contai - Iii,Katmuri
29146,Balurghat,Laksminarayanpur
29147,Egra - Ii,Gagana
29148,Raipur,Kadamdiha
29149,Arsha,Balarampur
29150,Narayangarh,Budhi Chak
29151,Keshpur,Jaytor
29152,Sarenga,Beliakala
29153,Binpur - Ii,Karasai
29154,Gopiballavpur - I,Digli
29155,Binpur - Ii,Ghagra
29156,Kharagpur - Ii,Gaurhati
29157,Jhargram,Radhamahuli
29158,Manbazar - I,Gobindapur
29159,Raghunathpur - Ii,Jaypur
29160,Jamboni,Uttarasol
29161,Salbani,Batsolgobindapur
29162,Panskura,Nachhipur
29163,Kumarganj,Dilpachhanda
29164,Kharagpur - Ii,Bar Dogechhe
29165,Binpur - I,Jaypur
29166,Kulpi,Pathar Bar
29167,Binpur - Ii,Kodapura
29168,Bansihari,Madhupur
29169,Nalhati - Ii,Sabasidanga
29170,Garbeta - Ii,Kushkati
29171,Debra,Jamuna Baishnab Chak
29172,Goghat - Ii,Kapsit
29173,Keshpur,Gotgerya
29174,Sabang,Pakuria Shyamkishor
29175,Pingla,Simulia Dangerurf Kajichak
29176,Garbeta - I,Bandua
29177,Matigara,Ruhinir Chhat
29178,Khargram,Katigram
29179,Gopiballavpur - Ii,Natima
29180,Jamboni,Paldhapara
29181,Midnapore,Gopalpur
29182,Bankura - I,Chamkara
29183,Keshpur,Raghunath Chak
29184,Naxalbari,Barabhita
29185,Coochbehar I,Sialdaha Dwitia Khanda
29186,Keshpur,Raghunathpur
29187,Keshiary,Manushmurya
29188,Bankura - I,Kamlagara
29189,Bhagawanpur - Ii,Tikar Maisali
29190,Bankura - I,Kasiadoba
29191,Bankura - I,Makarkendi
29192,Jamboni,Chattha
29193,Bankura - I,Paharia
29194,Binpur - I,Thakurpara
29195,Sagardighi,Thakurpara
29196,Binpur - Ii,Bibarda
29197,Bankura - Ii,Adra
29198,Barabazar,Garadih
29199,Katwa - Ii,Ulastikri
29200,Garbeta - Iii,Kamardubi
29201,Narayangarh,Bismat Hirapuri
29202,Haldibari,Dakshin Chhota Haldibari
29203,Mayureswar - I,Tildanga
29204,Sarenga,Habra
29205,Narayangarh,Kalyan Chak
29206,Kharagpur - I,D0mgaria
29207,Binpur - I,Dihbankati
29208,Gazole,Harirampur
29209,Indpur,Kalachandpur
29210,Keshpur,Dalaigerya
29211,Salbani,Mathurapur
29212,Deshopran,Kalidas Bar
29213,Kharagpur - Ii,Basantapur
29214,Maldah (Old),Sabdalkhani
29215,Bhagawanpur - I,Ghoshpur
29216,Tufanganj - Ii,Boalimohan Pratham Khanda
29217,Moyna,Baital Chak
29218,Kotulpur,Chak Nayan
29219,Suri - I,Rajanpur
29220,Narayangarh,Baragerya
29221,Onda,Bhatgram
29222,Suri - I,Malian
29223,Binpur - I,Lodhashali
29224,Sankrail,Itamaria
29225,Manbazar - I,Lekrakhanda
29226,Dantan - Ii,Shiruchak
29227,Jhargram,Gamaria
29228,Salbani,Mugardihi
29229,Garbeta - Iii,Garanga
29230,Balurghat,Chak Jujar
29231,Kharagpur - Ii,Akasya
29232,Keshpur,Malyan
29233,Suti - I,Paschimnurpur
29234,Keshpur,Mohadi Chak
29235,Jhargram,Guredanga
29236,Narayangarh,Nonachatui
29237,Barabazar,Saremacha
29238,Binpur - I,Amdanga
29239,Binpur - Ii,Salbant
29240,Pandua,Napara
29241,Garbeta - I,Nekrasol
29242,Jhargram,Dandeswarpur
29243,Contai - I,Paschim Teghari
29244,Potashpur - Ii,Chak Maruj
29245,Kharagpur - Ii,Karrachak
29246,Raina - I,Sekhpur
29247,Debra,Dhani Jagannathpur
29248,Itahar,Tiarbati
29249,Sankrail,Salbani
29250,Dantan - I,Ramgiri Gobindachak
29251,Binpur - I,Bhaluksoth
29252,Jamboni,Kanaisol
29253,Garbeta - I,Lalpur
29254,Vishnupur,Tala
29255,Manbazar - I,Bhelagora
29256,Chhatna,Parashibana
29257,Jhalda - Ii,Supurdi
29258,Debra,Ghia Chak
29259,Keshpur,Bhandaria
29260,Mejhia,Nabashan
29261,Potashpur - Ii,Tippanna Basan
29262,Dinhata - Ii,Huchar Kuthi
29263,Nayagram,Tunga Dhua
29264,Narayangarh,Nayan Chak
29265,Chandrakona - Ii,Dhanghari
29266,Jamboni,Sati Ghata
29267,Jaipur,Litiadih
29268,Chopra,Dakshin Damodarpur
29269,Dantan - I,Solakhia
29270,Gopiballavpur - Ii,Gurma
29271,Sabang,Dantardabatitaki
29272,Amdanga,Pashardanga
29273,Kushmundi,Jajihat Hadipur
29274,Murshidabad Jiaganj,Gopinathpur
29275,Ranaghat - Ii,Kamdanga
29276,Bolpur Sriniketan,Jadupur
29277,Chanchal - Ii,Chhidampur
29278,Arambag,Rajhati
29279,Vishnupur,Dapanjuri
29280,Potashpur - Ii,Khatuabar
29281,Jhalda - I,Putidi
29282,Bagda,Kathalia
29283,Barabazar,Gohamikocha
29284,Nanda Kumar,Bidyadharpur
29285,Chandrakona - Ii,Badra
29286,Sainthia,Bijuri
29287,Ranibundh,Suritari
29288,Kashipur,Bardiha
29289,Gopiballavpur - I,Pandachhencha
29290,Bankura - I,Gopalpur
29291,Sainthia,Salgaria
29292,Raiganj,Harigram
29293,Jaipur,Mayadi
29294,Goalpokhar - I,Uttar Talbari
29295,Manteswar,Purbba Khanpur
29296,Naxalbari,Gaziram
29297,Mayureswar - I,Mirpur
29298,Salbani,Birghasa
29299,Simlapal,Patamechla
29300,Dubrajpur,Shankarpur
29301,Ranibundh,Atasol
29302,Onda,Madanpur
29303,Dinhata - Ii,Kharija Dakurhat
29304,Mahisadal,Banka
29305,Kumarganj,Amrulbari
29306,Kalna - Ii,Dampara
29307,Bongaon,Talkola
29308,Dhaniakhali,Shibpur
29309,Hanskhali,Mobarekpur
29310,Contai - Iii,Panchberya
29311,Ranibundh,Chura Pathar
29312,Manbazar - Ii,Shusina
29313,Balurghat,Rahatail
29314,Arambag,Helar Chak
29315,Harischandrapur - I,Chapdaha
29316,Hura,Dapang
29317,Jamboni,Dharsa
29318,Sainthia,Raihat
29319,Coochbehar I,Chandisal
29320,Haroa,Dakshin Ranigachhi
29321,Jaypur,Sadhuadal
29322,Memari - I,Brahmanpara
29323,Kharagpur - Ii,Manglai
29324,Hemtabad,Majdiha
29325,Haroa,Telenipara
29326,Ramnagar - Ii,Kasafaltalya
29327,Keshpur,Ferura
29328,Manbazar - Ii,Jambady
29329,Minakhan,Shibpur
29330,Keshpur,Salanga
29331,Gazole,Chhota Kandar
29332,Manbazar - I,Kunardi
29333,Dantan - I,Khanipur
29334,Hemtabad,Dhantair
29335,Purbasthali - Ii,Khord Kaibati
29336,Hirbandh,Chatanibaid
29337,Chhatna,Kelai
29338,Kanksa,Dihibeta
29339,Narayangarh,Basutya
29340,Chandrakona - Ii,Daumabari
29341,Kaliaganj,Dakshin Bhabanipur
29342,Bankura - Ii,Teleghra
29343,Sabang,Chak Badalpur
29344,Nayagram,Kurmi Pathar
29345,Itahar,Banshthupi
29346,Kalimpong -I,Kaffir Khasmahal
29347,Ondal,Tamla
29348,Gangajalghati,Mukunda Pur
29349,Harirampur,Kakihar
29350,Garbeta - Ii,Bara Patasol
29351,Bamangola,Gurulya
29352,Nayagram,Narda
29353,Salanpur,Sinsbera
29354,Kotulpur,Narayanpur
29355,Debra,Ghosh Khira
29356,Canning - Ii,Jal Ghata
29357,Kaliganj,Kamdebpur
29358,Burdwan - Ii,Manik Hati
29359,Para,Bhatdi
29360,Haripal,Chaitanyapur
29361,Midnapore,Sijua
29362,Tapan,Majhi Khanda
29363,Contai - I,Amartalya
29364,Goalpokhar - I,Khrhila
29365,Bhagawanpur - I,Chau Dunia
29366,Barabazar,Shiramanipur
29367,Bhagawanpur - I,Banki Bheri
29368,Ramnagar - Ii,Bali Pukhuria
29369,Ratua - I,Kshidirganj
29370,Kotulpur,Ghatkol
29371,Rangli Rangliot,Lingding Khasmahal
29372,Panskura,Ukharapara
29373,Khoyrasol,Bara Ghata
29374,Binpur - Ii,Aulia
29375,Nalhati - I,Gunua
29376,Mirik,Rangmohan
29377,Vishnupur,Chitrang
29378,Manbazar - I,Dhuliapara
29379,Pingla,Gopinathpur
29380,Jaynagar - I,Rajapur
29381,Arambag,Purbba Shibpur
29382,Gopiballavpur - I,Narisol
29383,Ramnagar - I,Jagadishpur
29384,Santuri,Lapahari
29385,Jaipur,Durama
29386,Kharagpur - Ii,Warda
29387,Chandrakona - Ii,Jayantipur (P)
29388,Panskura,Chiara
29389,Binpur - Ii,Shirishbani
29390,Egra - I,Baranadia
29391,Memari - I,Gopinathpur
29392,Itahar,Gosaipur
29393,Onda,Sabanpur
29394,Binpur - I,Goal Danga
29395,Kotulpur,Matiari
29396,Pingla,Panchgerya
29397,Kulpi,Paschim Chandpur
29398,Gopiballavpur - Ii,Talgram
29399,Contai - I,Dakshin Dauki
29400,Maldah (Old),Bhabuk
29401,Ranibundh,Benkakocha
29402,Sabang,Krishnajibanchak
29403,Jangipara,Tripan
29404,Polba - Dadpur,Chaupala
29405,Bansihari,Rangapukur
29406,Berhampore,Habipur
29407,Raghunathganj - Ii,Jotebiswanath
29408,Gazole,Bahadurpur
29409,Dantan - Ii,Rashulpur
29410,Mathabhanga - I,Uchal Pukhari
29411,Mekliganj,Dhulia Uchal Pukhari
29412,Gangarampur,Kumargara
29413,Chhatna,Kalipahari
29414,Mohammad Bazar,Gopalpur
29415,Debra,Shimulhati
29416,Kushmundi,Bhajna
29417,Tapan,Sahapara
29418,Itahar,Bagun
29419,Binpur - Ii,Kapatkata
29420,Nandigram - I,Nandan Ayek Bar
29421,Keshiary,Kamar Chauki
29422,Jamalpur,Pirijpur
29423,Habibpur,Hazipur
29424,Labpur,Tarulia
